"segmento","folio","o","region","comuna","zona","estrato","VarStrat","VarUnit","expr_full","expc_full","expr_fullsat","expr_fullfin","pco1","viv","hog","tot_hogviv","o_viv","sexo","edad","ecivil","pareja","nucleo","pco2","numper","h11","h11e_esp","e1","e2a","e2b","e2c","e3","e4","e5","e6a","e6b","e6c","e7","e8dv","e8nom","e8dir","e8com","e8rbd","e8te","e9","e10","e11a","e11b","e11c","e11d","e12a","e12b1","e12b2","e13pbu","e13pbt","e13pbd","e13pbm","e13bu","e13bt","e13bd","e13bm","e13bp","e13mu","e13mt","e13md","e13mm","e14a","e14b","e15","e16","e17t1","e17t2","e18t1m","e18t1p","e18t2m","e18t2p","e0","o1","o2","o3","o4","o5","o6","o7r1","o7r2","o8","oficio4","o10","o11","o12","o13","o14","o15","o16","o17","o18","o19","o20","rama4_sub","o22","rama4","o24","o25","o26","o27","o28","o29","o30","o0","y21","y28a","y28b","y28c","y28d","y28e","y29a","y29b1","y29b2","y29b3","y29b4","y29b5","y30a","y30b","y30c","y30d","y30e","y0","s1","s2a","s2b","s2c","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18a","s18b","s19","s20","s21","s22","s23","s24a","s24b","s24c","s25a","s25b","s25c","s26a","s26b","s26c","s27a","s27b","s27c","s28a","s28b","s28c","s29a","s29b","s29c","s30a","s30b","s30c","s30d","s31a","s31b","s31c","s31d","s32a","s32b","s32c","s32d","s33a","s33b","s33c","s33d","s34","s35","s36","s37t1","s37t2","s37t3","s38o1","s38o2","s38o3","s39a","s39b","s39c","s39d","s40a","s40b","s40c","s40d","s40e","s40f","s40g","s41a","s41b","s0","r1a","r1c_cod","r1p_cod","r2","r2c_cod","r2p_cod","r1b","r3","r4mn","r4mc","r5pn","r5pc","r6","r7","r8","r9","r10","r11a","r11b","r12","r13a","r13b","r13c","r13d","r13e","r13f","r14a","r14b","r14c","r14d","r14e","r15","r16","r17","r18a","r18b","r18c","r18d","r18e","r18f","r18g","r18h","r19","r20","r0","v1","v2","v2frent","v2fo","v3","v4","v5","v5m","v6","v7","v8","v9","v10","v11","v12","v13","v14","v15","v16a","v16b","v16c","v17","v18","v19","v19r","v20","v21","v22","v23","v23r","v24","v25","v26a","v26b","v26c","v26d","v26e","v27a","v27b","v27c","v27d","v27e","v28","v29","v30","v31","v32","v33","v34","v35","v36","v37","v38","v39","v0a","v0b","esc","educ","asiste","depen","activ","oficio1","rama1_sub","rama1","submuestra","corte","qaut","daut","qaur","daur","yopraj","yoprhaj","ytrabaj","ytrabhaj","ypensaj","ypenshaj","ypresaj","ypreshaj","ysfamaj","ysfamhaj","y2401aj","y2401haj","ycesaj","yceshaj","ybpfeaj","ybpfehaj","yfamaj","yfamhaj","yotpaj","yotphaj","yjubaj","yjubhaj","yvitaj","yvithaj","yinvaj","yinvhaj","ymonaj","ymonhaj","yorfaj","yorfhaj","y2301aj","y2301haj","y2501aj","y2501haj","y2502aj","y2502haj","y2503aj","y2503haj","y2504aj","y2504haj","yautaj","yauthaj","yoautaj","yoauthaj","ymoneaj","ymonehaj","ysubaj","ysubhaj","ytotaj","ytothaj","yaimhaj","ypcauthaj","ypcmonhaj","indmat","indsan","cviv","iae","iai","hacinamiento","dia_ent","mes_ent","a_o_ent","fecha_ent"
11011004,11011004021,1,1,1101,1,11011,11121,11121059,12,10,16,17,1,2,1,1,1,1,51,5,7,1,1,1,1,NA,1,2,NA,NA,2,NA,NA,6,2,5,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,1,1,1,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,1,4,1,2,2,2,2,2,NA,NA,NA,NA,NA,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,3,1,NA,1,1,1,3,1,7,1,1,7,2,1,7,1,1,7,0,NA,NA,2,1,1,7,0,NA,NA,NA,2,3,1,7,8,NA,NA,NA,1,1,NA,1,NA,NA,3,NA,NA,1,2,2,2,1,1,1,1,1,2,2,1,1,1,2,13130,NA,2,4301,NA,NA,6,8,4,8,4,4,3,NA,10,2,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,6,5,2,1,1,2,2,2,2,2,1,2,3,1,1,1,NA,NA,3,1,1,NA,3,1,1,2008,3,NA,NA,NA,NA,NA,2,2,2,40000,2,112000,NA,1,8,2,53400,NA,5,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,5,2,3,3,2,2,"1",1,5,1,2,NA,2,NA,NA,NA,1,3,2,3,2,3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,89000,89000,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,89000,89000,89000,89000,89000,89000,NA,0,89000,107760,18760,89000,89000,2,2,2,1,1,1,3,11,2011,20111103
11011004,11011004031,1,1,1101,1,11011,11121,11121059,12,10,13,13,1,3,1,1,1,2,25,7,7,1,1,2,1,NA,1,2,NA,NA,2,NA,2,8,1,4,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,1,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,1,4,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,24,2,2,2,11,1,NA,NA,NA,1,2,2,6,2,2,2,1,NA,NA,NA,1,1,7,0,NA,NA,0,NA,NA,1,1,7,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,3,5,1,8,25,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,5,9,4,8,4,10,NA,NA,12,2,NA,NA,NA,2,2,2,2,1,2,2,2,2,2,1,NA,1,4,1,1,1,1,2,2,2,2,2,4,1,1,1,NA,NA,9,4,1,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,60000,3,NA,NA,3,8,3,NA,NA,3,4,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,2,1,1,1,1,1,"1",1,12,5,2,NA,3,NA,NA,NA,1,1,1,1,1,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,65000,65000,65000,65000,65000,65000,NA,0,65000,65000,0,32500,32500,2,2,2,1,1,1,3,11,2011,20111103
11011004,11011004031,2,1,1101,1,11011,11121,11121059,12,10,NA,NA,4,3,1,1,2,1,0,7,7,1,4,2,1,NA,NA,NA,NA,NA,2,3,NA,1,7,0,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,7,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,6,2,2,1,NA,1,1,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,1,1,8,99,8,NA,NA,NA,25,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,9,4,1,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,60000,3,NA,NA,3,8,3,NA,NA,3,4,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,2,1,1,1,1,1,"1",1,NA,0,2,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,65000,NA,65000,NA,65000,NA,0,NA,65000,0,32500,32500,2,2,2,1,1,1,3,11,2011,20111103
11011004,11011004041,1,1,1101,1,11011,11121,11121059,12,10,24,24,1,4,1,1,1,1,34,1,1,1,1,3,1,NA,1,2,NA,NA,2,NA,NA,11,1,3,3,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,7231,43,1,2,1994,3,8,2,1,1,3,1,NA,NA,7522,4,6,7,2,NA,1,4,1,5,1,2,1,2,2,2,NA,NA,NA,NA,NA,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,2,6,5,NA,NA,NA,NA,NA,NA,5,10,16,0,NA,NA,0,NA,NA,1,8,13,1,8,13,2,10,10,13,1,10,13,99,1,7,10,13,8,NA,NA,NA,6,2,10,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,5804,NA,2,2101,NA,NA,3,6,8,6,2,10,NA,NA,12,1,0,1,1,1,1,1,2,1,1,1,2,2,2,2,NA,1,1,1,1,2,1,2,1,1,2,2,8,1,3,4,NA,NA,7,1,4,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,3e+05,1,7000,NA,1,1,1,15000,NA,5,NA,2,1,1,1,1,2,1,1,1,1,2,3,1,1,3,1,1,1,3,2,1,3,"1",1,15,8,2,NA,1,7,NA,12,1,3,5,9,5,9,873705,1283905,876636,1286836,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,927481,1337681,50845,50845,927481,1337681,NA,0,927481,1337681,0,445893.666666667,445893.666666667,1,1,1,1,1,1,4,11,2011,20111104
11011004,11011004041,2,1,1101,1,11011,11121,11121059,12,10,NA,NA,2,4,1,1,2,2,32,1,1,1,2,3,1,NA,1,2,NA,NA,2,NA,NA,8,1,4,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,5132,40,1,5,2010,1,2,NA,NA,NA,NA,NA,NA,NA,8512,2,9,9,2,NA,1,7,2,NA,1,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,17,3,NA,NA,NA,1,NA,NA,NA,6,2,NA,5,2,3,1,NA,1,1,1,6,10,2,0,NA,NA,0,NA,NA,1,8,2,0,NA,NA,1,10,10,2,1,10,2,99,1,7,10,2,8,NA,NA,NA,24,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2101,NA,2,2101,NA,NA,3,11,2,11,2,10,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,1,1,1,2,NA,2,3,4,NA,NA,7,1,4,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,3e+05,1,7000,NA,1,1,1,15000,NA,5,NA,2,1,1,1,1,2,1,1,1,1,2,3,1,1,3,1,1,1,3,2,1,3,"1",1,12,5,2,NA,1,5,NA,14,1,3,5,9,5,9,410200,1283905,410200,1286836,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,410200,1337681,NA,50845,410200,1337681,NA,0,410200,1337681,0,445893.666666667,445893.666666667,1,1,1,1,1,1,4,11,2011,20111104
11011004,11011004041,3,1,1101,1,11011,11121,11121059,12,10,NA,NA,3,4,1,1,3,2,13,7,7,1,3,3,1,NA,NA,NA,NA,NA,1,NA,NA,6,2,7,NA,7,"CORONA SCHOOL","JUAN MARTINEZ 1058",1101,12604,110,2,3,2,2,2,2,2,NA,NA,NA,NA,NA,NA,2,2,2,2,2,NA,NA,NA,NA,1,45000,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,2,2,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3,NA,NA,NA,NA,NA,NA,NA,6,2,NA,5,2,2,1,NA,1,1,1,3,10,2,2,8,1,0,NA,NA,1,8,2,1,8,1,2,10,10,2,1,10,2,99,1,7,10,2,8,NA,NA,NA,24,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2101,NA,2,2101,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,1,1,1,1,NA,3,3,4,NA,NA,7,1,4,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,3e+05,1,7000,NA,1,1,1,15000,NA,5,NA,2,1,1,1,1,2,1,1,1,1,2,3,1,1,3,1,1,1,3,2,1,3,"1",1,NA,1,1,3,NA,NA,NA,NA,1,3,5,9,5,9,NA,1283905,NA,1286836,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1337681,NA,50845,NA,1337681,NA,0,NA,1337681,0,445893.666666667,445893.666666667,1,1,1,1,1,1,4,11,2011,20111104
11011004,11011004081,1,1,1101,1,11011,11121,11121059,12,10,22,20,1,8,1,1,1,1,56,1,1,1,1,2,1,NA,1,2,NA,NA,2,NA,NA,11,1,2,2,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,1,1,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,1,6,2,2,2,2,2,2,NA,NA,NA,NA,NA,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,6,2,3,2,1,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,8,NA,NA,NA,25,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,13101,NA,1,NA,NA,NA,2,7,6,7,6,10,NA,NA,12,2,NA,NA,NA,2,1,2,2,2,1,2,2,2,2,2,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,1,1,1,NA,NA,5,4,3,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,1e+05,2,2,2,1e+05,1,7000,NA,1,1,1,8000,NA,1,1,2,1,1,1,0,1,1,1,1,0,2,6,1,4,3,3,5,3,7,3,1,1,"1",1,14,8,2,NA,3,NA,NA,NA,1,3,5,9,5,9,NA,494550,NA,690172,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,730202,NA,40030,NA,730202,NA,0,NA,730202,0,365101,365101,3,1,3,1,1,1,4,11,2011,20111104
11011004,11011004081,2,1,1101,1,11011,11121,11121059,12,10,NA,NA,2,8,1,1,2,2,28,1,1,1,2,2,3,509,1,2,NA,NA,2,NA,10,8,2,1,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,4133,15,1,1,2007,3,5,1,1,3,3,1,NA,NA,6023,4,4,2,2,NA,1,1,3,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3,NA,NA,NA,9,NA,NA,NA,99,2,NA,4,2,3,1,NA,2,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,8,NA,NA,NA,25,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,509,1,NA,NA,2007,3,99,99,99,99,1,3,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,1,2,2,2,2,2,1,NA,3,1,1,NA,NA,5,4,3,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,1e+05,2,2,2,1e+05,1,7000,NA,1,1,1,8000,NA,1,1,2,1,1,1,0,1,1,1,1,0,2,6,1,4,3,3,5,3,7,3,1,1,"1",1,9,3,2,NA,1,4,NA,9,1,3,5,9,5,9,494550,494550,690172,690172,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,730202,730202,40030,40030,730202,730202,NA,0,730202,730202,0,365101,365101,3,1,3,1,1,1,4,11,2011,20111104
11011005,11011005021,1,1,1101,1,11011,11121,11121142,13,12,23,24,1,2,1,1,1,1,33,2,2,1,1,2,3,509,1,2,NA,NA,2,NA,NA,8,1,4,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,9313,45,1,2,2004,3,5,2,1,1,1,1,NA,NA,4520,6,6,3,2,NA,1,1,1,5,2,2,1,2,2,2,NA,NA,NA,NA,NA,1,2,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,5,5,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,8,NA,NA,NA,25,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,509,1,NA,NA,2004,3,5,6,5,6,10,NA,NA,12,2,NA,NA,NA,2,1,2,2,1,2,2,2,2,2,2,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,1,2,NA,NA,6,4,1,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,80000,2,2,2,80000,2,10000,NA,2,1,1,10000,NA,5,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,2,2,3,2,1,3,"1",1,12,5,2,NA,1,9,NA,6,1,3,4,8,4,7,274750,472570,277498,499130,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,277498,499130,NA,0,277498,499130,NA,0,277498,499130,0,249565,249565,1,2,2,1,1,1,15,11,2011,20111115
11011005,11011005021,2,1,1101,1,11011,11121,11121142,13,12,NA,NA,2,2,1,1,2,2,40,2,2,1,2,2,3,509,1,2,NA,NA,2,NA,NA,6,1,8,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,9131,45,3,2,2004,3,7,2,1,1,1,1,NA,NA,9500,1,1,3,2,NA,1,1,3,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,3,16,3,NA,NA,NA,1,NA,1,NA,3,2,NA,5,1,1,1,NA,1,1,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,8,NA,NA,NA,25,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,509,1,NA,NA,2004,2,5,6,5,6,10,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3,1,2,NA,NA,6,4,1,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,80000,2,2,2,80000,2,10000,NA,2,1,1,10000,NA,5,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,2,2,3,2,1,3,"1",1,8,2,2,NA,1,9,NA,16,1,3,4,8,4,7,197820,472570,221632,499130,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,221632,499130,NA,0,221632,499130,NA,0,221632,499130,0,249565,249565,1,2,2,1,1,1,15,11,2011,20111115
11011005,11011005031,1,1,1101,1,11011,11121,11121142,13,12,16,16,1,3,1,1,1,2,25,2,2,1,1,2,1,NA,1,2,NA,NA,2,NA,7,10,1,4,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,5131,45,1,1,2004,3,5,1,1,1,1,1,NA,NA,8010,4,4,3,1,2,1,1,1,6,1,2,2,2,2,2,NA,NA,NA,NA,NA,2,1,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3,NA,NA,NA,4,2,NA,NA,3,2,2,4,5,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,8,NA,NA,NA,25,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,3,7,1,9,4,1,3,NA,12,1,0,1,2,2,2,2,2,1,2,2,2,2,2,2,6,2,1,1,2,2,1,2,2,2,2,1,8,1,0,NA,NA,NA,6,4,1,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,84000,2,2,2,80000,2,6000,NA,1,1,2,5000,NA,5,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,2,2,3,2,2,6,"1",2,12,6,2,NA,1,5,NA,13,1,3,5,9,4,8,274750,637420,304418,676246,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,304418,676246,NA,0,304418,676246,NA,0,304418,676246,0,338123,338123,1,1,1,1,1,1,13,11,2011,20111113
11011005,11011005031,2,1,1101,1,11011,11121,11121142,13,12,NA,NA,2,3,1,1,2,1,21,2,2,1,2,2,1,NA,1,2,NA,NA,2,NA,7,10,1,4,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,110,45,3,1,2010,3,8,1,1,1,1,1,NA,NA,7522,5,6,3,2,NA,1,4,2,NA,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,NA,6,5,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,8,NA,NA,NA,25,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,8102,NA,2,8102,NA,NA,3,7,6,9,4,10,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,1,1,2,2,2,2,1,NA,2,0,NA,NA,NA,6,4,1,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,84000,2,2,2,80000,2,6000,NA,1,1,2,5000,NA,5,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,2,2,3,2,2,6,"1",2,12,6,2,NA,1,0,NA,12,1,3,5,9,4,8,362670,637420,371828,676246,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,371828,676246,NA,0,371828,676246,NA,0,371828,676246,0,338123,338123,1,1,1,1,1,1,13,11,2011,20111113
